Start_time,End_time,Interval,N_45,N_60,N_84,Capa_45,Capa_60,Capa_84,Util_A_45,Util_B_45,Util_A_60,Util_B_60,Util_A_84,Util_B_84,Avg_Stay_A,Avg_Stay_B,Avg_Trav_A,Avg_Trav_B,Production
88,178,90,3,1,4,45,60,84,1,0,0,0,1,0,1.74,0,12.15,0,2742
90,180,90,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,11.83,0,2742
92,182,90,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,11.79,0,2826
94,184,90,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,11.83,0,2742
96,186,90,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,11.64,0,2871
98,188,90,3,1,4,45,60,84,1,0,0,0,1,0,1.72,0,12.24,0,2871
100,190,90,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,11.99,0,2787
102,192,90,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,11.99,0,2742
104,194,90,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,11.96,0,2826
106,196,90,3,1,4,45,60,84,1,0,0,0,1,0,1.76,0,11.98,0,2781
108,198,90,3,2,4,45,60,84,1,0,0,0,1,0,1.75,0,11.65,0,2910
110,200,90,4,3,4,45,60,84,1,0,0,0,1,0,1.74,0,11.61,0,2910
112,202,90,4,3,4,45,60,84,1,0,0,0,1,0,1.73,0,11.88,0,2871
114,204,90,4,3,4,45,60,84,1,0,0,0,1,0,1.75,0,11.71,0,2871
116,206,90,4,3,4,45,60,84,1,0,0,0,1,0,1.74,0,11.65,0,2955
118,208,90,4,3,4,45,60,84,1,0,0,0,1,0,1.76,0,11.65,0,2826
120,210,90,4,3,4,45,60,84,1,0,0,0,1,0,1.76,0,11.62,0,2826
0,120,120,4,3,4,45,60,84,1,0,0,0,1,0,1.79,0,14.25,0,3000
2,122,120,4,3,4,45,60,84,1,0,0,0,1,0,1.78,0,14.33,0,3129
4,124,120,4,3,4,45,60,84,1,0,0,0,1,0,1.79,0,14.25,0,3129
6,126,120,4,3,4,45,60,84,1,0,0,0,1,0,1.79,0,14.05,0,3129
8,128,120,4,3,4,45,60,84,1,0,0,0,1,0,1.79,0,13.76,0,3258
10,130,120,4,3,4,45,60,84,1,0,0,0,1,0,1.79,0,13.51,0,3258
12,132,120,3,3,4,45,60,84,1,0,0,0,1,0,1.78,0,13.23,0,3342
14,134,120,3,3,4,45,60,84,1,0,0,0,1,0,1.78,0,12.91,0,3387
16,136,120,3,3,4,45,60,84,1,0,0,0,1,0,1.78,0,12.69,0,3471
18,138,120,3,2,4,45,60,84,1,0,0,0,1,0,1.79,0,12.75,0,3600
20,140,120,3,1,4,45,60,84,1,0,0,0,1,0,1.79,0,12.52,0,3600
22,142,120,3,1,4,45,60,84,1,0,0,0,1,0,1.79,0,12.51,0,3684
24,144,120,3,1,4,45,60,84,1,0,0,0,1,0,1.78,0,12.5,0,3600
26,146,120,3,1,4,45,60,84,1,0,0,0,1,0,1.79,0,12.27,0,3684
28,148,120,3,1,4,45,60,84,1,0,0,0,1,0,1.79,0,12.48,0,3684
30,150,120,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.49,0,3684
32,152,120,3,1,4,45,60,84,1,0,0,0,1,0,1.78,0,12.25,0,3645
34,154,120,3,1,4,45,60,84,1,0,0,0,1,0,1.78,0,12.26,0,3684
36,156,120,3,1,4,45,60,84,1,0,0,0,1,0,1.78,0,12.27,0,3645
38,158,120,3,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.51,0,3684
40,160,120,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.54,0,3684
42,162,120,3,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.3,0,3684
44,164,120,3,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.29,0,3600
46,166,120,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.3,0,3729
48,168,120,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.33,0,3684
50,170,120,3,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.29,0,3729
52,172,120,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.07,0,3729
54,174,120,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.55,0,3684
56,176,120,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.33,0,3684
58,178,120,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.08,0,3684
60,180,120,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.06,0,3684
62,182,120,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.29,0,3723
64,184,120,3,1,4,45,60,84,1,0,0,0,1,0,1.74,0,12.08,0,3684
66,186,120,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.17,0,3729
68,188,120,3,1,4,45,60,84,1,0,0,0,1,0,1.73,0,12.16,0,3813
70,190,120,3,1,4,45,60,84,1,0,0,0,1,0,1.74,0,12.4,0,3729
72,192,120,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.2,0,3684
74,194,120,3,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.18,0,3684
76,196,120,3,1,4,45,60,84,1,0,0,0,1,0,1.75,0,11.93,0,3768
78,198,120,3,2,4,45,60,84,1,0,0,0,1,0,1.74,0,12.14,0,3813
80,200,120,4,3,4,45,60,84,1,0,0,0,1,0,1.75,0,11.93,0,3768
82,202,120,4,3,4,45,60,84,1,0,0,0,1,0,1.74,0,12.11,0,3768
84,204,120,4,3,4,45,60,84,1,0,0,0,1,0,1.75,0,12.21,0,3729
86,206,120,4,3,4,45,60,84,1,0,0,0,1,0,1.74,0,12.2,0,3768
88,208,120,4,3,4,45,60,84,1,0,0,0,1,0,1.75,0,12.19,0,3768
90,210,120,4,3,4,45,60,84,1,0,0,0,1,0,1.75,0,11.97,0,3684
0,150,150,4,3,4,45,60,84,1,0,0,0,1,0,1.78,0,14.1,0,3942
2,152,150,4,3,4,45,60,84,1,0,0,0,1,0,1.78,0,14.04,0,3987
4,154,150,4,3,4,45,60,84,1,0,0,0,1,0,1.78,0,13.97,0,4071
6,156,150,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,13.79,0,4116
8,158,150,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,13.62,0,4200
10,160,150,4,3,4,45,60,84,1,0,0,0,1,0,1.76,0,13.4,0,4284
12,162,150,3,3,4,45,60,84,1,0,0,0,1,0,1.76,0,13.19,0,4329
14,164,150,3,3,4,45,60,84,1,0,0,0,1,0,1.76,0,12.96,0,4329
16,166,150,3,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.8,0,4458
18,168,150,3,2,4,45,60,84,1,0,0,0,1,0,1.78,0,12.65,0,4542
20,170,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.44,0,4587
22,172,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.44,0,4626
24,174,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.43,0,4626
26,176,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.23,0,4671
28,178,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.41,0,4626
30,180,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.41,0,4626
32,182,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.23,0,4626
34,184,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.23,0,4626
36,186,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.3,0,4671
38,188,150,3,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.47,0,4710
40,190,150,3,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.5,0,4671
42,192,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.32,0,4626
44,194,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.31,0,4626
46,196,150,3,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.29,0,4710
48,198,150,3,2,4,45,60,84,1,0,0,0,1,0,1.76,0,12.29,0,4710
50,200,150,4,3,4,45,60,84,1,0,0,0,1,0,1.76,0,12.28,0,4710
52,202,150,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.07,0,4755
54,204,150,4,3,4,45,60,84,1,0,0,0,1,0,1.76,0,12.5,0,4671
56,206,150,4,3,4,45,60,84,1,0,0,0,1,0,1.76,0,12.32,0,4710
58,208,150,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.12,0,4710
60,210,150,4,3,4,45,60,84,1,0,0,0,1,0,1.76,0,12.12,0,4626
0,180,180,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,13.72,0,4884
2,182,180,4,3,4,45,60,84,1,0,0,0,1,0,1.78,0,13.69,0,4968
4,184,180,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,13.62,0,5013
6,186,180,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,13.52,0,5142
8,188,180,4,3,4,45,60,84,1,0,0,0,1,0,1.76,0,13.37,0,5226
10,190,180,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,13.21,0,5271
12,192,180,3,3,4,45,60,84,1,0,0,0,1,0,1.77,0,13.05,0,5271
14,194,180,3,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.85,0,5355
16,196,180,3,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.71,0,5439
18,198,180,3,3,4,45,60,84,1,0,0,0,1,0,1.76,0,12.56,0,5568
20,200,180,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.41,0,5568
22,202,180,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.37,0,5652
24,204,180,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.41,0,5613
26,206,180,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.24,0,5697
28,208,180,4,3,4,45,60,84,1,0,0,0,1,0,1.78,0,12.39,0,5652
30,210,180,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,12.4,0,5568
0,210,210,4,3,4,45,60,84,1,0,0,0,1,0,1.77,0,13.5,0,5826
0,30,30,4,1,4,45,60,84,1,0,0,0,1,0,1.87,0,13.9,0,471
2,32,30,4,1,4,45,60,84,1,0,0,0,1,0,1.74,0,12.63,0,600
4,34,30,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.32,0,684
6,36,30,4,1,4,45,60,84,1,0,0,0,1,0,1.99,0,12.4,0,639
8,38,30,4,1,4,45,60,84,1,0,0,0,1,0,1.93,0,12.86,0,768
10,40,30,4,0,4,45,60,84,1,0,0,0,1,0,1.99,0,12.02,0,897
12,42,30,4,0,4,45,60,84,1,0,0,0,1,0,1.99,0,10.96,0,897
14,44,30,4,0,4,45,60,84,1,0,0,0,1,0,1.99,0,9.89,0,897
16,46,30,4,0,4,45,60,84,1,0,0,0,1,0,1.94,0,10.46,0,897
18,48,30,4,0,4,45,60,84,1,0,0,0,1,0,1.82,0,12.29,0,858
20,50,30,4,0,4,45,60,84,1,0,0,0,1,0,1.87,0,12.2,0,858
22,52,30,4,0,4,45,60,84,1,0,0,0,1,0,1.95,0,13.38,0,729
24,54,30,4,0,4,45,60,84,1,0,0,0,1,0,1.87,0,11.67,0,903
26,56,30,4,0,4,45,60,84,1,0,0,0,1,0,1.94,0,10.87,0,987
28,58,30,4,0,4,45,60,84,1,0,0,0,1,0,1.94,0,9.95,0,987
30,60,30,4,0,4,45,60,84,1,0,0,0,1,0,1.94,0,9.03,0,987
32,62,30,4,0,4,45,60,84,1,0,0,0,1,0,1.93,0,9.77,0,903
34,64,30,4,0,4,45,60,84,1,0,0,0,1,0,1.82,0,9.98,0,948
36,66,30,4,0,4,45,60,84,1,0,0,0,1,0,1.82,0,10.26,0,1032
38,68,30,4,0,4,45,60,84,1,0,0,0,1,0,1.79,0,11.88,0,903
40,70,30,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,11.35,0,903
42,72,30,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,10.46,0,987
44,74,30,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,9.38,0,987
46,76,30,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,10.51,0,1032
48,78,30,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,10.43,0,903
50,80,30,4,1,4,45,60,84,1,0,0,0,1,0,1.75,0,10.2,0,987
52,82,30,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,11.16,0,1032
54,84,30,4,1,4,45,60,84,1,0,0,0,1,0,1.74,0,12.16,0,903
56,86,30,4,1,4,45,60,84,1,0,0,0,1,0,1.7,0,11.22,0,903
58,88,30,4,1,4,45,60,84,1,0,0,0,1,0,1.75,0,10.16,0,903
60,90,30,4,1,4,45,60,84,1,0,0,0,1,0,1.7,0,9.92,0,948
62,92,30,4,1,4,45,60,84,1,0,0,0,1,0,1.69,0,9.09,0,987
64,94,30,4,1,4,45,60,84,1,0,0,0,1,0,1.69,0,9.77,0,987
66,96,30,4,1,4,45,60,84,1,0,0,0,1,0,1.68,0,9.84,0,864
68,98,30,4,1,4,45,60,84,1,0,0,0,1,0,1.72,0,10.3,0,948
70,100,30,4,0,4,45,60,84,1,0,0,0,1,0,1.69,0,10.16,0,819
72,102,30,4,0,4,45,60,84,1,0,0,0,1,0,1.67,0,9.32,0,780
74,104,30,4,0,4,45,60,84,1,0,0,0,1,0,1.74,0,9.68,0,780
76,106,30,4,0,4,45,60,84,1,0,0,0,1,0,1.73,0,9.51,0,735
78,108,30,4,0,4,45,60,84,1,0,0,0,1,0,1.71,0,9.6,0,735
80,110,30,4,0,4,45,60,84,1,0,0,0,1,0,1.68,0,9.35,0,735
82,112,30,4,1,4,45,60,84,1,0,0,0,1,0,1.72,0,9.79,0,735
84,114,30,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,11.73,0,819
86,116,30,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,11.49,0,735
88,118,30,4,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.66,0,864
90,120,30,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,11.52,0,819
92,122,30,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,12.31,0,774
94,124,30,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,11.06,0,774
96,126,30,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,12.5,0,819
98,128,30,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,11.48,0,903
100,130,30,4,1,4,45,60,84,1,0,0,0,1,0,1.92,0,10.4,0,903
102,132,30,4,1,4,45,60,84,1,0,0,0,1,0,1.92,0,10.89,0,858
104,134,30,4,1,4,45,60,84,1,0,0,0,1,0,1.94,0,10.12,0,897
106,136,30,4,1,4,45,60,84,1,0,0,0,1,0,1.87,0,10.25,0,1071
108,138,30,4,1,4,45,60,84,1,0,0,0,1,0,1.92,0,10.05,0,987
110,140,30,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,10.67,0,1071
112,142,30,4,0,4,45,60,84,1,0,0,0,1,0,1.9,0,11.52,0,897
114,144,30,4,0,4,45,60,84,1,0,0,0,1,0,1.84,0,11.03,0,942
116,146,30,4,0,4,45,60,84,1,0,0,0,1,0,1.82,0,12.03,0,987
118,148,30,4,0,4,45,60,84,1,0,0,0,1,0,1.86,0,11.07,0,858
120,150,30,4,0,4,45,60,84,1,0,0,0,1,0,1.78,0,10.99,0,1026
122,152,30,4,0,4,45,60,84,1,0,0,0,1,0,1.84,0,10.02,0,942
124,154,30,4,0,4,45,60,84,1,0,0,0,1,0,1.71,0,11.41,0,1071
126,156,30,4,0,4,45,60,84,1,0,0,0,1,0,1.78,0,11.25,0,942
128,158,30,4,0,4,45,60,84,1,0,0,0,1,0,1.7,0,11.16,0,942
130,160,30,4,0,4,45,60,84,1,0,0,0,1,0,1.72,0,10.22,0,942
132,162,30,4,0,4,45,60,84,1,0,0,0,1,0,1.69,0,10.32,0,987
134,164,30,4,0,4,45,60,84,1,0,0,0,1,0,1.64,0,10.59,0,1032
136,166,30,4,0,4,45,60,84,1,0,0,0,1,0,1.72,0,11.54,0,942
138,168,30,4,0,4,45,60,84,1,0,0,0,1,0,1.72,0,10.44,0,942
140,170,30,4,0,4,45,60,84,1,0,0,0,1,0,1.68,0,10.68,0,987
142,172,30,4,0,4,45,60,84,1,0,0,0,1,0,1.71,0,11.38,0,1032
144,174,30,4,0,4,45,60,84,1,0,0,0,1,0,1.72,0,11.36,0,903
146,176,30,4,0,4,45,60,84,1,0,0,0,1,0,1.75,0,10.52,0,942
148,178,30,4,0,4,45,60,84,1,0,0,0,1,0,1.69,0,10.4,0,987
150,180,30,4,0,4,45,60,84,1,0,0,0,1,0,1.75,0,10.53,0,987
152,182,30,4,0,4,45,60,84,1,0,0,0,1,0,1.81,0,9.86,0,1032
154,184,30,4,0,4,45,60,84,1,0,0,0,1,0,1.78,0,11.37,0,987
156,186,30,4,0,4,45,60,84,1,0,0,0,1,0,1.79,0,10.56,0,987
158,188,30,4,0,4,45,60,84,1,0,0,0,1,0,1.79,0,10.22,0,987
160,190,30,4,0,4,45,60,84,1,0,0,0,1,0,1.81,0,9.56,0,948
162,192,30,4,0,4,45,60,84,1,0,0,0,1,0,1.85,0,10.32,0,987
164,194,30,4,0,4,45,60,84,1,0,0,0,1,0,1.96,0,11.13,0,942
166,196,30,4,0,4,45,60,84,1,0,0,0,1,0,2.04,0,10.14,0,858
168,198,30,4,1,4,45,60,84,1,0,0,0,1,0,1.95,0,10.32,0,903
170,200,30,5,2,4,45,60,84,1,0,0,0,1,0,1.93,0,11.83,0,903
172,202,30,5,2,4,45,60,84,1,0,0,0,1,0,2.26,0,11.16,0,942
174,204,30,5,2,4,45,60,84,1,0,0,0,1,0,2.39,0,10.88,0,858
176,206,30,5,2,4,45,60,84,1,0,0,0,1,0,2.39,0,9.7,0,858
178,208,30,5,2,4,45,60,84,1,0,0,0,1,0,2.39,0,10.23,0,813
180,210,30,5,2,4,45,60,84,1,0,0,0,1,0,2.5,0,11.16,0,645
0,60,60,4,1,4,45,60,84,1,0,0,0,1,0,1.92,0,15.81,0,1458
2,62,60,4,1,4,45,60,84,1,0,0,0,1,0,1.91,0,15.23,0,1503
4,64,60,4,1,4,45,60,84,1,0,0,0,1,0,1.88,0,15.42,0,1548
6,66,60,4,1,4,45,60,84,1,0,0,0,1,0,1.91,0,14.9,0,1671
8,68,60,4,1,4,45,60,84,1,0,0,0,1,0,1.93,0,14.25,0,1671
10,70,60,4,1,4,45,60,84,1,0,0,0,1,0,1.91,0,13.66,0,1800
12,72,60,4,1,4,45,60,84,1,0,0,0,1,0,1.9,0,13.1,0,1884
14,74,60,4,1,4,45,60,84,1,0,0,0,1,0,1.9,0,12.53,0,1884
16,76,60,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,13.11,0,1974
18,78,60,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,13.18,0,1761
20,80,60,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,13.11,0,1845
22,82,60,4,1,4,45,60,84,1,0,0,0,1,0,1.86,0,13.64,0,1761
24,84,60,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,12.75,0,1806
26,86,60,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,12.28,0,1890
28,88,60,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,11.8,0,1890
30,90,60,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,11.36,0,1935
32,92,60,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,11.78,0,1890
34,94,60,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,11.89,0,1935
36,96,60,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,11.85,0,1896
38,98,60,4,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.72,0,1851
40,100,60,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,12.27,0,1722
42,102,60,4,1,4,45,60,84,1,0,0,0,1,0,1.76,0,11.68,0,1767
44,104,60,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,11.34,0,1812
46,106,60,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,11.63,0,1767
48,108,60,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,11.7,0,1722
50,110,60,4,1,4,45,60,84,1,0,0,0,1,0,1.74,0,11.58,0,1722
52,112,60,4,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.03,0,1767
54,114,60,4,1,4,45,60,84,1,0,0,0,1,0,1.75,0,13.42,0,1722
56,116,60,4,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.87,0,1638
58,118,60,4,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.91,0,1767
60,120,60,4,1,4,45,60,84,1,0,0,0,1,0,1.74,0,12.8,0,1767
62,122,60,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.24,0,1806
64,124,60,4,1,4,45,60,84,1,0,0,0,1,0,1.75,0,12.65,0,1761
66,126,60,4,1,4,45,60,84,1,0,0,0,1,0,1.76,0,12.85,0,1767
68,128,60,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,13.24,0,1851
70,130,60,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.29,0,1722
72,132,60,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,12.82,0,1638
74,134,60,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,12.85,0,1677
76,136,60,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.28,0,1806
78,138,60,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.31,0,1722
80,140,60,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.34,0,1806
82,142,60,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.44,0,1677
84,144,60,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.61,0,1761
86,146,60,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.69,0,1722
88,148,60,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.65,0,1722
90,150,60,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.07,0,1845
92,152,60,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.56,0,1716
94,154,60,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,13.18,0,1890
96,156,60,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.67,0,1761
98,158,60,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.13,0,1761
100,160,60,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,12.61,0,1845
102,162,60,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.12,0,1845
104,164,60,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,12.74,0,1929
106,166,60,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,12.21,0,2013
108,168,60,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,12.17,0,1929
110,170,60,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,12.64,0,2058
112,172,60,4,0,4,45,60,84,1,0,0,0,1,0,1.81,0,13.22,0,1929
114,174,60,4,0,4,45,60,84,1,0,0,0,1,0,1.8,0,12.74,0,1845
116,176,60,4,0,4,45,60,84,1,0,0,0,1,0,1.79,0,13.16,0,1929
118,178,60,4,0,4,45,60,84,1,0,0,0,1,0,1.78,0,12.75,0,1845
120,180,60,4,0,4,45,60,84,1,0,0,0,1,0,1.79,0,12.64,0,2013
122,182,60,4,0,4,45,60,84,1,0,0,0,1,0,1.82,0,12.26,0,1974
124,184,60,4,0,4,45,60,84,1,0,0,0,1,0,1.8,0,12.63,0,2013
126,186,60,4,0,4,45,60,84,1,0,0,0,1,0,1.79,0,12.65,0,1929
128,188,60,4,0,4,45,60,84,1,0,0,0,1,0,1.76,0,12.65,0,1929
130,190,60,4,0,4,45,60,84,1,0,0,0,1,0,1.77,0,12.25,0,1890
132,192,60,4,0,4,45,60,84,1,0,0,0,1,0,1.78,0,12.25,0,1974
134,194,60,4,0,4,45,60,84,1,0,0,0,1,0,1.85,0,12.17,0,1974
136,196,60,4,0,4,45,60,84,1,0,0,0,1,0,1.87,0,12.67,0,1800
138,198,60,4,1,4,45,60,84,1,0,0,0,1,0,1.86,0,12.29,0,1845
140,200,60,5,2,4,45,60,84,1,0,0,0,1,0,1.82,0,12.54,0,1890
142,202,60,5,2,4,45,60,84,1,0,0,0,1,0,1.97,0,13,0,1974
144,204,60,5,2,4,45,60,84,1,0,0,0,1,0,2.04,0,13.05,0,1845
146,206,60,5,2,4,45,60,84,1,0,0,0,1,0,2.06,0,12.53,0,1800
148,208,60,5,2,4,45,60,84,1,0,0,0,1,0,2.05,0,12.4,0,1800
150,210,60,5,2,4,45,60,84,1,0,0,0,1,0,2.09,0,12.37,0,1632
0,90,90,4,2,4,45,60,84,1,0,0,0,1,0,1.84,0,14.95,0,2406
2,92,90,4,2,4,45,60,84,1,0,0,0,1,0,1.82,0,14.61,0,2490
4,94,90,4,2,4,45,60,84,1,0,0,0,1,0,1.84,0,14.73,0,2535
6,96,90,4,2,4,45,60,84,1,0,0,0,1,0,1.84,0,14.42,0,2535
8,98,90,4,2,4,45,60,84,1,0,0,0,1,0,1.85,0,13.93,0,2619
10,100,90,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,13.53,0,2619
12,102,90,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.09,0,2664
14,104,90,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,12.83,0,2709
16,106,90,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.09,0,2709
18,108,90,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.14,0,2580
20,110,90,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.14,0,2580
22,112,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.46,0,2496
24,114,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.36,0,2625
26,116,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.02,0,2625
28,118,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.06,0,2754
30,120,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,12.74,0,2754
32,122,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.05,0,2709
34,124,90,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.09,0,2709
36,126,90,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.16,0,2799
38,128,90,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,13.83,0,2754
40,130,90,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.54,0,2625
42,132,90,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.15,0,2625
44,134,90,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,12.79,0,2709
46,136,90,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.29,0,2838
48,138,90,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.34,0,2709
50,140,90,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.3,0,2793
52,142,90,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.62,0,2709
54,144,90,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,14.1,0,2664
56,146,90,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.82,0,2625
58,148,90,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.45,0,2625
60,150,90,4,1,4,45,60,84,1,0,0,0,1,0,1.76,0,13.38,0,2793
62,152,90,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.03,0,2748
